0,1,2,3,4,5,6,7,y
81,81,67,64,78,78,79,74,74
81,67,64,78,78,79,74,74,61
67,64,78,78,79,74,74,61,61
64,78,78,79,74,74,61,61,62
78,78,79,74,74,61,61,62,78
78,79,74,74,61,61,62,78,74
79,74,74,61,61,62,78,74,71
74,74,61,61,62,78,74,71,67
74,61,61,62,78,74,71,67,76
61,61,62,78,74,71,67,76,69
61,62,78,74,71,67,76,69,81
62,78,74,71,67,76,69,81,62
78,74,71,67,76,69,81,62,86
74,71,67,76,69,81,62,86,62
71,67,76,69,81,62,86,62,50
67,76,69,81,62,86,62,50,54
76,69,81,62,86,62,50,54,57
69,81,62,86,62,50,54,57,74
81,62,86,62,50,54,57,74,78
62,86,62,50,54,57,74,78,62
86,62,50,54,57,74,78,62,62
62,50,54,57,74,78,62,62,81
50,54,57,74,78,62,62,81,66
54,57,74,78,62,62,81,66,66
57,74,78,62,62,81,66,66,74
74,78,62,62,81,66,66,74,78
78,62,62,81,66,66,74,78,62
62,62,81,66,66,74,78,62,57
62,81,66,66,74,78,62,57,50
81,66,66,74,78,62,57,50,81
66,66,74,78,62,57,50,81,74
66,74,78,62,57,50,81,74,81
74,78,62,57,50,81,74,81,64
78,62,57,50,81,74,81,64,79
62,57,50,81,74,81,64,79,69
57,50,81,74,81,64,79,69,71
50,81,74,81,64,79,69,71,76
81,74,81,64,79,69,71,76,74
74,81,64,79,69,71,76,74,83
81,64,79,69,71,76,74,83,62
64,79,69,71,76,74,83,62,79
79,69,71,76,74,83,62,79,74
69,71,76,74,83,62,79,74,67
71,76,74,83,62,79,74,67,76
76,74,83,62,79,74,67,76,57
74,83,62,79,74,67,76,57,62
83,62,79,74,67,76,57,62,74
62,79,74,67,76,57,62,74,69
79,74,67,76,57,62,74,69,81
74,67,76,57,62,74,69,81,62
67,76,57,62,74,69,81,62,86
76,57,62,74,69,81,62,86,78
57,62,74,69,81,62,86,78,62
62,74,69,81,62,86,78,62,62
74,69,81,62,86,78,62,62,62
69,81,62,86,78,62,62,62,78
81,62,86,78,62,62,62,78,81
62,86,78,62,62,62,78,81,62
86,78,62,62,62,78,81,62,78
78,62,62,62,78,81,62,78,66
62,62,62,78,81,62,78,66,66
62,62,78,81,62,78,66,66,76
62,78,81,62,78,66,66,76,62
78,81,62,78,66,66,76,62,62
81,62,78,66,66,76,62,62,62
62,78,66,66,76,62,62,62,74
78,66,66,76,62,62,62,74,76
66,66,76,62,62,62,74,76,78
66,76,62,62,62,74,76,78,74
76,62,62,62,74,76,78,74,86
62,62,62,74,76,78,74,86,62
62,62,74,76,78,74,86,62,74
62,74,76,78,74,86,62,74,57
74,76,78,74,86,62,74,57,50
76,78,74,86,62,74,57,50,69
78,74,86,62,74,57,50,69,69
74,86,62,74,57,50,69,69,69
86,62,74,57,50,69,69,69,76
62,74,57,50,69,69,69,76,73
74,57,50,69,69,69,76,73,78
57,50,69,69,69,76,73,78,75
50,69,69,69,76,73,78,75,79
69,69,69,76,73,78,75,79,81
69,69,76,73,78,75,79,81,66
69,76,73,78,75,79,81,66,86
76,73,78,75,79,81,66,86,85
73,78,75,79,81,66,86,85,83
78,75,79,81,66,86,85,83,81
75,79,81,66,86,85,83,81,79
79,81,66,86,85,83,81,79,78
81,66,86,85,83,81,79,78,83
66,86,85,83,81,79,78,83,83
86,85,83,81,79,78,83,83,81
85,83,81,79,78,83,83,81,67
83,81,79,78,83,83,81,67,66
81,79,78,83,83,81,67,66,64
79,78,83,83,81,67,66,64,70
78,83,83,81,67,66,64,70,78
83,83,81,67,66,64,70,78,77
83,81,67,66,64,70,78,77,76
81,67,66,64,70,78,77,76,78
67,66,64,70,78,77,76,78,79
66,64,70,78,77,76,78,79,80
64,70,78,77,76,78,79,80,68
70,78,77,76,78,79,80,68,81
78,77,76,78,79,80,68,81,81
77,76,78,79,80,68,81,81,81
76,78,79,80,68,81,81,81,67
78,79,80,68,81,81,81,67,64
79,80,68,81,81,81,67,64,78
80,68,81,81,81,67,64,78,78
68,81,81,81,67,64,78,78,79
81,81,81,67,64,78,78,79,79
81,81,67,64,78,78,79,79,71
81,67,64,78,78,79,79,71,67
67,64,78,78,79,79,71,67,76
64,78,78,79,79,71,67,76,80
78,78,79,79,71,67,76,80,74
78,79,79,71,67,76,80,74,74
79,79,71,67,76,80,74,74,76
79,71,67,76,80,74,74,76,76
71,67,76,80,74,74,76,76,77
67,76,80,74,74,76,76,77,74
76,80,74,74,76,76,77,74,69
80,74,74,76,76,77,74,69,81
74,74,76,76,77,74,69,81,62
74,76,76,77,74,69,81,62,78
76,76,77,74,69,81,62,78,86
76,77,74,69,81,62,78,86,62
77,74,69,81,62,78,86,62,62
74,69,81,62,78,86,62,62,78
69,81,62,78,86,62,62,78,62
81,62,78,86,62,62,78,62,62
62,78,86,62,62,78,62,62,62
78,86,62,62,78,62,62,62,74
86,62,62,78,62,62,62,74,57
62,62,78,62,62,62,74,57,78
62,78,62,62,62,74,57,78,66
78,62,62,62,74,57,78,66,78
62,62,62,74,57,78,66,78,81
62,62,74,57,78,66,78,81,74
62,74,57,78,66,78,81,74,86
74,57,78,66,78,81,74,86,78
57,78,66,78,81,74,86,78,74
78,66,78,81,74,86,78,74,72
66,78,81,74,86,78,74,72,62
78,81,74,86,78,74,72,62,57
81,74,86,78,74,72,62,57,50
74,86,78,74,72,62,57,50,72
86,78,74,72,62,57,50,72,72
78,74,72,62,57,50,72,72,72
74,72,62,57,50,72,72,72,54
72,62,57,50,72,72,72,54,71
62,57,50,72,72,72,54,71,69
57,50,72,72,72,54,71,69,69
50,72,72,72,54,71,69,69,69
72,72,72,54,71,69,69,69,69
72,72,54,71,69,69,69,69,69
72,54,71,69,69,69,69,69,68
54,71,69,69,69,69,69,68,79
71,69,69,69,69,69,68,79,79
69,69,69,69,69,68,79,79,71
69,69,69,69,68,79,79,71,79
69,69,69,68,79,79,71,79,79
69,69,68,79,79,71,79,79,79
69,68,79,79,71,79,79,79,79
68,79,79,71,79,79,79,79,79
79,79,71,79,79,79,79,79,88
79,71,79,79,79,79,79,88,86
71,79,79,79,79,79,88,86,85
79,79,79,79,79,88,86,85,76
79,79,79,79,88,86,85,76,88
79,79,79,88,86,85,76,88,61
79,79,88,86,85,76,88,61,57
79,88,86,85,76,88,61,57,46
88,86,85,76,88,61,57,46,57
86,85,76,88,61,57,46,57,88
85,76,88,61,57,46,57,88,58
76,88,61,57,46,57,88,58,79
88,61,57,46,57,88,58,79,79
61,57,46,57,88,58,79,79,45
57,46,57,88,58,79,79,45,79
46,57,88,58,79,79,45,79,86
57,88,58,79,79,45,79,86,85
88,58,79,79,45,79,86,85,85
58,79,79,45,79,86,85,85,76
79,79,45,79,86,85,85,76,86
79,45,79,86,85,85,76,86,57
45,79,86,85,85,76,86,57,88
79,86,85,85,76,86,57,88,78
86,85,85,76,86,57,88,78,88
85,85,76,86,57,88,78,88,76
85,76,86,57,88,78,88,76,86
76,86,57,88,78,88,76,86,74
86,57,88,78,88,76,86,74,85
57,88,78,88,76,86,74,85,73
88,78,88,76,86,74,85,73,83
78,88,76,86,74,85,73,83,71
88,76,86,74,85,73,83,71,81
76,86,74,85,73,83,71,81,45
86,74,85,73,83,71,81,45,57
74,85,73,83,71,81,45,57,45
85,73,83,71,81,45,57,45,69
73,83,71,81,45,57,45,69,79
83,71,81,45,57,45,69,79,67
71,81,45,57,45,69,79,67,78
81,45,57,45,69,79,67,78,66
45,57,45,69,79,67,78,66,76
57,45,69,79,67,78,66,76,64
45,69,79,67,78,66,76,64,74
69,79,67,78,66,76,64,74,62
79,67,78,66,76,64,74,62,73
67,78,66,76,64,74,62,73,61
78,66,76,64,74,62,73,61,71
66,76,64,74,62,73,61,71,59
76,64,74,62,73,61,71,59,65
64,74,62,73,61,71,59,65,74
74,62,73,61,71,59,65,74,64
62,73,61,71,59,65,74,64,62
73,61,71,59,65,74,64,62,59
61,71,59,65,74,64,62,59,65
71,59,65,74,64,62,59,65,64
59,65,74,64,62,59,65,64,77
65,74,64,62,59,65,64,77,68
74,64,62,59,65,64,77,68,76
64,62,59,65,64,77,68,76,74
62,59,65,64,77,68,76,74,76
59,65,64,77,68,76,74,76,45
65,64,77,68,76,74,76,45,62
64,77,68,76,74,76,45,62,64
77,68,76,74,76,45,62,64,77
68,76,74,76,45,62,64,77,62
76,74,76,45,62,64,77,62,64
74,76,45,62,64,77,62,64,64
76,45,62,64,77,62,64,64,68
45,62,64,77,62,64,64,68,68
62,64,77,62,64,64,68,68,61
64,77,62,64,64,68,68,61,67
77,62,64,64,68,68,61,67,74
62,64,64,68,68,61,67,74,76
64,64,68,68,61,67,74,76,65
64,68,68,61,67,74,76,65,37
68,68,61,67,74,76,65,37,61
68,61,67,74,76,65,37,61,67
61,67,74,76,65,37,61,67,65
67,74,76,65,37,61,67,65,37
74,76,65,37,61,67,65,37,70
76,65,37,61,67,65,37,70,40
65,37,61,67,65,37,70,40,65
37,61,67,65,37,70,40,65,37
61,67,65,37,70,40,65,37,38
67,65,37,70,40,65,37,38,70
65,37,70,40,65,37,38,70,40
37,70,40,65,37,38,70,40,61
70,40,65,37,38,70,40,61,38
40,65,37,38,70,40,61,38,64
65,37,38,70,40,61,38,64,62
37,38,70,40,61,38,64,62,70
38,70,40,61,38,64,62,70,70
70,40,61,38,64,62,70,70,61
40,61,38,64,62,70,70,61,38
61,38,64,62,70,70,61,38,70
38,64,62,70,70,61,38,70,37
64,62,70,70,61,38,70,37,34
62,70,70,61,38,70,37,34,33
70,70,61,38,70,37,34,33,43
70,61,38,70,37,34,33,43,45
61,38,70,37,34,33,43,45,37
38,70,37,34,33,43,45,37,47
70,37,34,33,43,45,37,47,44
37,34,33,43,45,37,47,44,45
34,33,43,45,37,47,44,45,50
33,43,45,37,47,44,45,50,52
43,45,37,47,44,45,50,52,54
45,37,47,44,45,50,52,54,45
37,47,44,45,50,52,54,45,49
47,44,45,50,52,54,45,49,33
44,45,50,52,54,45,49,33,43
45,50,52,54,45,49,33,43,45
50,52,54,45,49,33,43,45,55
52,54,45,49,33,43,45,55,57
54,45,49,33,43,45,55,57,59
45,49,33,43,45,55,57,59,61
49,33,43,45,55,57,59,61,62
33,43,45,55,57,59,61,62,66
43,45,55,57,59,61,62,66,67
45,55,57,59,61,62,66,67,69
55,57,59,61,62,66,67,69,71
57,59,61,62,66,67,69,71,73
59,61,62,66,67,69,71,73,76
61,62,66,67,69,71,73,76,64
62,66,67,69,71,73,76,64,74
66,67,69,71,73,76,64,74,78
67,69,71,73,76,64,74,78,79
69,71,73,76,64,74,78,79,81
71,73,76,64,74,78,79,81,81
73,76,64,74,78,79,81,81,81
76,64,74,78,79,81,81,81,81
64,74,78,79,81,81,81,81,81
74,78,79,81,81,81,81,81,81
78,79,81,81,81,81,81,81,81
79,81,81,81,81,81,81,81,81
81,81,81,81,81,81,81,81,79
81,81,81,81,81,81,81,79,79
81,81,81,81,81,81,79,79,79
81,81,81,81,81,79,79,79,79
81,81,81,81,79,79,79,79,79
81,81,81,79,79,79,79,79,79
81,81,79,79,79,79,79,79,79
81,79,79,79,79,79,79,79,80
79,79,79,79,79,79,79,80,81
79,79,79,79,79,79,80,81,80
79,79,79,79,79,80,81,80,80
79,79,79,79,80,81,80,80,80
79,79,79,80,81,80,80,80,80
79,79,80,81,80,80,80,80,80
79,80,81,80,80,80,80,80,80
80,81,80,80,80,80,80,80,80
81,80,80,80,80,80,80,80,80
80,80,80,80,80,80,80,80,80
80,80,80,80,80,80,80,80,80
80,80,80,80,80,80,80,80,80
80,80,80,80,80,80,80,80,81
80,80,80,80,80,80,80,81,83
80,80,80,80,80,80,81,83,81
80,80,80,80,80,81,83,81,81
80,80,80,80,81,83,81,81,66
80,80,80,81,83,81,81,66,69
80,80,81,83,81,81,66,69,81
80,81,83,81,81,66,69,81,66
81,83,81,81,66,69,81,66,62
83,81,81,66,69,81,66,62,66
81,81,66,69,81,66,62,66,69
81,66,69,81,66,62,66,69,83
66,69,81,66,62,66,69,83,69
69,81,66,62,66,69,83,69,78
81,66,62,66,69,83,69,78,79
66,62,66,69,83,69,78,79,78
62,66,69,83,69,78,79,78,66
66,69,83,69,78,79,78,66,69
69,83,69,78,79,78,66,69,62
83,69,78,79,78,66,69,62,66
69,78,79,78,66,69,62,66,69
78,79,78,66,69,62,66,69,66
79,78,66,69,62,66,69,66,69
78,66,69,62,66,69,66,69,66
66,69,62,66,69,66,69,66,62
69,62,66,69,66,69,66,62,78
62,66,69,66,69,66,62,78,74
66,69,66,69,66,62,78,74,69
69,66,69,66,62,78,74,69,74
66,69,66,62,78,74,69,74,69
69,66,62,78,74,69,74,69,76
66,62,78,74,69,74,69,76,78
62,78,74,69,74,69,76,78,74
78,74,69,74,69,76,78,74,77
74,69,74,69,76,78,74,77,57
69,74,69,76,78,74,77,57,61
74,69,76,78,74,77,57,61,69
69,76,78,74,77,57,61,69,62
76,78,74,77,57,61,69,62,66
78,74,77,57,61,69,62,66,66
74,77,57,61,69,62,66,66,78
77,57,61,69,62,66,66,78,73
57,61,69,62,66,66,78,73,74
61,69,62,66,66,78,73,74,68
69,62,66,66,78,73,74,68,69
62,66,66,78,73,74,68,69,81
66,66,78,73,74,68,69,81,82
66,78,73,74,68,69,81,82,62
78,73,74,68,69,81,82,62,62
73,74,68,69,81,82,62,62,78
74,68,69,81,82,62,62,78,83
68,69,81,82,62,62,78,83,85
69,81,82,62,62,78,83,85,88
81,82,62,62,78,83,85,88,86
82,62,62,78,83,85,88,86,77
62,62,78,83,85,88,86,77,78
62,78,83,85,88,86,77,78,79
78,83,85,88,86,77,78,79,69
83,85,88,86,77,78,79,69,80
85,88,86,77,78,79,69,80,83
88,86,77,78,79,69,80,83,81
86,77,78,79,69,80,83,81,69
77,78,79,69,80,83,81,69,66
78,79,69,80,83,81,69,66,81
79,69,80,83,81,69,66,81,57
69,80,83,81,69,66,81,57,69
80,83,81,69,66,81,57,69,78
83,81,69,66,81,57,69,78,67
81,69,66,81,57,69,78,67,76
69,66,81,57,69,78,67,76,74
66,81,57,69,78,67,76,74,86
81,57,69,78,67,76,74,86,83
57,69,78,67,76,74,86,83,62
69,78,67,76,74,86,83,62,66
78,67,76,74,86,83,62,66,57
67,76,74,86,83,62,66,57,79
76,74,86,83,62,66,57,79,76
74,86,83,62,66,57,79,76,74
86,83,62,66,57,79,76,74,66
83,62,66,57,79,76,74,66,69
62,66,57,79,76,74,66,69,74
66,57,79,76,74,66,69,74,66
57,79,76,74,66,69,74,66,78
79,76,74,66,69,74,66,78,76
76,74,66,69,74,66,78,76,74
74,66,69,74,66,78,76,74,57
66,69,74,66,78,76,74,57,69
69,74,66,78,76,74,57,69,61
74,66,78,76,74,57,69,61,66
66,78,76,74,57,69,61,66,86
78,76,74,57,69,61,66,86,85
76,74,57,69,61,66,86,85,81
74,57,69,61,66,86,85,81,76
57,69,61,66,86,85,81,76,73
69,61,66,86,85,81,76,73,69
61,66,86,85,81,76,73,69,66
66,86,85,81,76,73,69,66,45
86,85,81,76,73,69,66,45,79
85,81,76,73,69,66,45,79,62
81,76,73,69,66,45,79,62,66
76,73,69,66,45,79,62,66,57
73,69,66,45,79,62,66,57,62
69,66,45,79,62,66,57,62,57
66,45,79,62,66,57,62,57,64
45,79,62,66,57,62,57,64,62
79,62,66,57,62,57,64,62,66
62,66,57,62,57,64,62,66,54
66,57,62,57,64,62,66,54,55
57,62,57,64,62,66,54,55,62
62,57,64,62,66,54,55,62,45
57,64,62,66,54,55,62,45,62
64,62,66,54,55,62,45,62,45
62,66,54,55,62,45,62,45,86
60,63,48,43,48,75,75,77,74
63,48,43,48,75,75,77,74,79
48,43,48,75,75,77,74,79,79
43,48,75,75,77,74,79,79,72
48,75,75,77,74,79,79,72,72
75,75,77,74,79,79,72,72,72
75,77,74,79,79,72,72,72,80
77,74,79,79,72,72,72,80,71
74,79,79,72,72,72,80,71,71
79,79,72,72,72,80,71,71,71
79,72,72,72,80,71,71,71,55
72,72,72,80,71,71,71,55,59
72,72,80,71,71,71,55,59,50
72,80,71,71,71,55,59,50,43
80,71,71,71,55,59,50,43,67
71,71,71,55,59,50,43,67,71
71,71,55,59,50,43,67,71,74
71,55,59,50,43,67,71,74,75
55,59,50,43,67,71,74,75,74
59,50,43,67,71,74,75,74,77
50,43,67,71,74,75,74,77,71
43,67,71,74,75,74,77,71,71
67,71,74,75,74,77,71,71,71
71,74,75,74,77,71,71,71,79
74,75,74,77,71,71,71,79,72
75,74,77,71,71,71,79,72,72
74,77,71,71,71,79,72,72,67
77,71,71,71,79,72,72,67,55
71,71,71,79,72,72,67,55,43
71,71,79,72,72,67,55,43,55
71,79,72,72,67,55,43,55,75
79,72,72,67,55,43,55,75,43
72,72,67,55,43,55,75,43,55
72,67,55,43,55,75,43,55,43
67,55,43,55,75,43,55,43,43
55,43,55,75,43,55,43,43,55
43,55,75,43,55,43,43,55,66
55,75,43,55,43,43,55,66,74
75,43,55,43,43,55,66,74,55
43,55,43,43,55,66,74,55,72
55,43,43,55,66,74,55,72,43
43,43,55,66,74,55,72,43,43
43,55,66,74,55,72,43,43,55
55,66,74,55,72,43,43,55,43
66,74,55,72,43,43,55,43,55
74,55,72,43,43,55,43,55,43
55,72,43,43,55,43,55,43,63
72,43,43,55,43,55,43,63,55
43,43,55,43,55,43,63,55,43
43,55,43,55,43,63,55,43,55
55,43,55,43,63,55,43,55,62
43,55,43,63,55,43,55,62,55
55,43,63,55,43,55,62,55,43
43,63,55,43,55,62,55,43,55
63,55,43,55,62,55,43,55,79
55,43,55,62,55,43,55,79,43
43,55,62,55,43,55,79,43,55
55,62,55,43,55,79,43,55,43
62,55,43,55,79,43,55,43,55
55,43,55,79,43,55,43,55,55
43,55,79,43,55,43,55,55,55
55,79,43,55,43,55,55,55,75
79,43,55,43,55,55,55,75,74
43,55,43,55,55,55,75,74,75
55,43,55,55,55,75,74,75,43
43,55,55,55,75,74,75,43,55
55,55,55,75,74,75,43,55,78
55,55,75,74,75,43,55,78,43
55,75,74,75,43,55,78,43,72
75,74,75,43,55,78,43,72,76
74,75,43,55,78,43,72,76,74
75,43,55,78,43,72,76,74,55
43,55,78,43,72,76,74,55,41
55,78,43,72,76,74,55,41,53
78,43,72,76,74,55,41,53,80
43,72,76,74,55,41,53,80,79
72,76,74,55,41,53,80,79,43
76,74,55,41,53,80,79,43,55
74,55,41,53,80,79,43,55,55
55,41,53,80,79,43,55,55,53
41,53,80,79,43,55,55,53,53
53,80,79,43,55,55,53,53,39
80,79,43,55,55,53,53,39,51
79,43,55,55,53,53,39,51,51
43,55,55,53,53,39,51,51,71
55,55,53,53,39,51,51,71,71
55,53,53,39,51,51,71,71,72
53,53,39,51,51,71,71,72,35
53,39,51,51,71,71,72,35,67
39,51,51,71,71,72,35,67,77
51,51,71,71,72,35,67,77,77
51,71,71,72,35,67,77,77,48
71,71,72,35,67,77,77,48,48
71,72,35,67,77,77,48,48,48
72,35,67,77,77,48,48,48,41
35,67,77,77,48,48,48,41,53
67,77,77,48,48,48,41,53,80
77,77,48,48,48,41,53,80,79
77,48,48,48,41,53,80,79,71
48,48,48,41,53,80,79,71,39
48,48,41,53,80,79,71,39,53
48,41,53,80,79,71,39,53,53
41,53,80,79,71,39,53,53,51
53,80,79,71,39,53,53,51,79
80,79,71,39,53,53,51,79,51
79,71,39,53,53,51,79,51,38
71,39,53,53,51,79,51,38,77
39,53,53,51,79,51,38,77,50
53,53,51,79,51,38,77,50,48
53,51,79,51,38,77,50,48,84
51,79,51,38,77,50,48,84,75
79,51,38,77,50,48,84,75,53
51,38,77,50,48,84,75,53,51
38,77,50,48,84,75,53,51,83
77,50,48,84,75,53,51,83,87
50,48,84,75,53,51,83,87,79
48,84,75,53,51,83,87,79,77
84,75,53,51,83,87,79,77,80
75,53,51,83,87,79,77,80,80
53,51,83,87,79,77,80,80,74
51,83,87,79,77,80,80,74,55
83,87,79,77,80,80,74,55,79
87,79,77,80,80,74,55,79,72
79,77,80,80,74,55,79,72,43
77,80,80,74,55,79,72,43,74
80,80,74,55,79,72,43,74,77
80,74,55,79,72,43,74,77,71
74,55,79,72,43,74,77,71,72
55,79,72,43,74,77,71,72,75
79,72,43,74,77,71,72,75,77
72,43,74,77,71,72,75,77,72
43,74,77,71,72,75,77,72,75
74,77,71,72,75,77,72,75,67
77,71,72,75,77,72,75,67,84
71,72,75,77,72,75,67,84,87
72,75,77,72,75,67,84,87,75
75,77,72,75,67,84,87,75,77
77,72,75,67,84,87,75,77,74
72,75,67,84,87,75,77,74,80
75,67,84,87,75,77,74,80,82
67,84,87,75,77,74,80,82,82
84,87,75,77,74,80,82,82,79
87,75,77,74,80,82,82,79,77
75,77,74,80,82,82,79,77,80
77,74,80,82,82,79,77,80,77
74,80,82,82,79,77,80,77,58
80,82,82,79,77,80,77,58,75
82,82,79,77,80,77,58,75,75
82,79,77,80,77,58,75,75,77
79,77,80,77,58,75,75,77,75
77,80,77,58,75,75,77,75,72
80,77,58,75,75,77,75,72,72
77,58,75,75,77,75,72,72,68
58,75,75,77,75,72,72,68,68
75,75,77,75,72,72,68,68,67
75,77,75,72,72,68,68,67,58
77,75,72,72,68,68,67,58,55
75,72,72,68,68,67,58,55,67
72,72,68,68,67,58,55,67,68
72,68,68,67,58,55,67,68,51
68,68,67,58,55,67,68,51,53
68,67,58,55,67,68,51,53,58
67,58,55,67,68,51,53,58,58
58,55,67,68,51,53,58,58,62
55,67,68,51,53,58,58,62,63
67,68,51,53,58,58,62,63,70
68,51,53,58,58,62,63,70,46
51,53,58,58,62,63,70,46,66
53,58,58,62,63,70,46,66,67
58,58,62,63,70,46,66,67,58
58,62,63,70,46,66,67,58,67
62,63,70,46,66,67,58,67,51
63,70,46,66,67,58,67,51,50
70,46,66,67,58,67,51,50,51
46,66,67,58,67,51,50,51,58
66,67,58,67,51,50,51,58,58
67,58,67,51,50,51,58,58,68
58,67,51,50,51,58,58,68,53
67,51,50,51,58,58,68,53,58
51,50,51,58,58,68,53,58,68
50,51,58,58,68,53,58,68,58
51,58,58,68,53,58,68,58,68
58,58,68,53,58,68,58,68,62
58,68,53,58,68,58,68,62,63
68,53,58,68,58,68,62,63,74
53,58,68,58,68,62,63,74,72
58,68,58,68,62,63,74,72,70
68,58,68,62,63,74,72,70,58
58,68,62,63,74,72,70,58,58
68,62,63,74,72,70,58,58,75
62,63,74,72,70,58,58,75,67
63,74,72,70,58,58,75,67,51
74,72,70,58,58,75,67,51,58
72,70,58,58,75,67,51,58,68
70,58,58,75,67,51,58,68,66
58,58,75,67,51,58,68,66,58
58,75,67,51,58,68,66,58,70
75,67,51,58,68,66,58,70,58
67,51,58,68,66,58,70,58,50
51,58,68,66,58,70,58,50,58
58,68,66,58,70,58,50,58,77
68,66,58,70,58,50,58,77,51
66,58,70,58,50,58,77,51,58
58,70,58,50,58,77,51,58,70
70,58,50,58,77,51,58,70,48
58,50,58,77,51,58,70,48,67
50,58,77,51,58,70,48,67,55
58,77,51,58,70,48,67,55,53
77,51,58,70,48,67,55,53,58
51,58,70,48,67,55,53,58,55
58,70,48,67,55,53,58,55,75
70,48,67,55,53,58,55,75,58
48,67,55,53,58,55,75,58,75
67,55,53,58,55,75,58,75,77
55,53,58,55,75,58,75,77,77
53,58,55,75,58,75,77,77,75
58,55,75,58,75,77,77,75,74
55,75,58,75,77,77,75,74,75
75,58,75,77,77,75,74,75,58
58,75,77,77,75,74,75,58,55
75,77,77,75,74,75,58,55,57
77,77,75,74,75,58,55,57,58
77,75,74,75,58,55,57,58,48
75,74,75,58,55,57,58,48,77
74,75,58,55,57,58,48,77,48
75,58,55,57,58,48,77,48,72
58,55,57,58,48,77,48,72,57
55,57,58,48,77,48,72,57,70
57,58,48,77,48,72,57,70,69
58,48,77,48,72,57,70,69,72
48,77,48,72,57,70,69,72,70
77,48,72,57,70,69,72,70,63
48,72,57,70,69,72,70,63,75
72,57,70,69,72,70,63,75,75
57,70,69,72,70,63,75,75,82
70,69,72,70,63,75,75,82,63
69,72,70,63,75,75,82,63,75
72,70,63,75,75,82,63,75,75
70,63,75,75,82,63,75,75,82
63,75,75,82,63,75,75,82,62
75,75,82,63,75,75,82,62,62
75,82,63,75,75,82,62,62,63
82,63,75,75,82,62,62,63,75
63,75,75,82,62,62,63,75,82
75,75,82,62,62,63,75,82,59
75,82,62,62,63,75,82,59,82
82,62,62,63,75,82,59,82,75
62,62,63,75,82,59,82,75,75
62,63,75,82,59,82,75,75,75
63,75,82,59,82,75,75,75,63
75,82,59,82,75,75,75,63,62
82,59,82,75,75,75,63,62,75
59,82,75,75,75,63,62,75,63
82,75,75,75,63,62,75,63,75
75,75,75,63,62,75,63,75,58
75,75,63,62,75,63,75,58,82
75,63,62,75,63,75,58,82,82
63,62,75,63,75,58,82,82,82
62,75,63,75,58,82,82,82,82
75,63,75,58,82,82,82,82,81
63,75,58,82,82,82,82,81,77
75,58,82,82,82,82,81,77,82
58,82,82,82,82,81,77,82,80
82,82,82,82,81,77,82,80,77
82,82,82,81,77,82,80,77,75
82,82,81,77,82,80,77,75,70
82,81,77,82,80,77,75,70,65
81,77,82,80,77,75,70,65,80
77,82,80,77,75,70,65,80,81
82,80,77,75,70,65,80,81,67
80,77,75,70,65,80,81,67,67
77,75,70,65,80,81,67,67,74
75,70,65,80,81,67,67,74,70
70,65,80,81,67,67,74,70,82
65,80,81,67,67,74,70,82,70
80,81,67,67,74,70,82,70,75
81,67,67,74,70,82,70,75,70
67,67,74,70,82,70,75,70,76
67,74,70,82,70,75,70,76,77
74,70,82,70,75,70,76,77,70
70,82,70,75,70,76,77,70,68
82,70,75,70,76,77,70,68,70
70,75,70,76,77,70,68,70,67
75,70,76,77,70,68,70,67,70
70,76,77,70,68,70,67,70,67
76,77,70,68,70,67,70,67,70
77,70,68,70,67,70,67,70,56
70,68,70,67,70,67,70,56,65
68,70,67,70,67,70,56,65,65
70,67,70,67,70,56,65,65,74
67,70,67,70,56,65,65,74,70
70,67,70,56,65,65,74,70,65
67,70,56,65,65,74,70,65,70
70,56,65,65,74,70,65,70,58
56,65,65,74,70,65,70,58,67
65,65,74,70,65,70,58,67,70
65,74,70,65,70,58,67,70,51
74,70,65,70,58,67,70,51,68
70,65,70,58,67,70,51,68,65
65,70,58,67,70,51,68,65,70
70,58,67,70,51,68,65,70,68
58,67,70,51,68,65,70,68,65
67,70,51,68,65,70,68,65,70
70,51,68,65,70,68,65,70,70
51,68,65,70,68,65,70,70,56
68,65,70,68,65,70,70,56,70
65,70,68,65,70,70,56,70,65
70,68,65,70,70,56,70,65,70
68,65,70,70,56,70,65,70,62
65,70,70,56,70,65,70,62,70
70,70,56,70,65,70,62,70,62
70,56,70,65,70,62,70,62,70
56,70,65,70,62,70,62,70,62
70,65,70,62,70,62,70,62,70
65,70,62,70,62,70,62,70,70
70,62,70,62,70,62,70,70,75
62,70,62,70,62,70,70,75,62
70,62,70,62,70,70,75,62,60
62,70,62,70,70,75,62,60,78
70,62,70,70,75,62,60,78,70
62,70,70,75,62,60,78,70,62
70,70,75,62,60,78,70,62,70
70,75,62,60,78,70,62,70,63
75,62,60,78,70,62,70,63,70
62,60,78,70,62,70,63,70,63
60,78,70,62,70,63,70,63,70
78,70,62,70,63,70,63,70,70
70,62,70,63,70,63,70,70,63
62,70,63,70,63,70,70,63,58
70,63,70,63,70,70,63,58,70
63,70,63,70,70,63,58,70,67
70,63,70,70,63,58,70,67,78
63,70,70,63,58,70,67,78,70
70,70,63,58,70,67,78,70,56
70,63,58,70,67,78,70,56,53
63,58,70,67,78,70,56,53,67
58,70,67,78,70,56,53,67,82
70,67,78,70,56,53,67,82,70
67,78,70,56,53,67,82,70,68
78,70,56,53,67,82,70,68,65
70,56,53,67,82,70,68,65,51
